Ability,Income,edu_inv1,Income_decile,Ability_decile,EFC,OUR_SAT_needAid,OUR_SAT,number,level_tuition_A,level_tuition_B,level_tuition_C,level_tuition_D,level_tuition_E
15.13330657731228,10.91164898078583,0.2182329796157166,5,2,-5.243110243608767,10.79657354427312,10.79657354427312,188,1.6,0.8,0.7,0.5,0
15.237838195684768,5.984128597610922,0.23936514390443686,3,2,-7.608320027532723,10.848200039845842,10.848200039845842,189,1.6,0.8,0.7,0.5,0
18.980154565950304,1.274747705990639,0.10197981647925111,1,5,-9.868822855510459,10.639543009446227,10.639543009446227,190,1.6,0.8,0.7,0.5,0
13.625794368199955,9.056370079955213,0.2716911023986564,4,1,-6.133644116007463,10.78606741750073,10.78606741750073,191,1.6,0.8,0.7,0.5,0
13.000666128649986,5.317951631690238,0.2127180652676095,3,1,-7.928084971174651,10.629598707813459,10.629598707813459,192,1.6,0.8,0.7,0.5,0
16.656748378837488,6.905375656588286,0.27621502626353145,3,4,-7.166121439223588,11.018294470153778,11.018294470153778,193,1.6,0.8,0.7,0.5,0
18.31092576649091,9.959012098522473,0.19918024197044948,5,5,-5.7003759470951785,10.919626645480053,10.919626645480053,194,1.6,0.8,0.7,0.5,0
15.159302355482929,5.905347968596101,0.23621391874384404,3,2,-7.6461347294598365,10.8363971372335,10.8363971372335,195,1.6,0.8,0.7,0.5,0
20.28794079996835,5.344273440782381,0.21377093763129523,3,5,-7.9154505028104225,11.04646420555041,11.04646420555041,196,1.6,0.8,0.7,0.5,0
16.180238808512172,9.740707959477941,0.19481415918955883,5,3,-5.805161933836554,10.803874516124301,10.803874516124301,197,1.6,0.8,0.7,0.5,0
15.061867232482149,5.401787103523461,0.21607148414093844,3,2,-7.887843944694704,10.787371889887678,10.787371889887678,198,1.6,0.8,0.7,0.5,0
18.574349235980222,4.27818412845917,0.21390920642295852,2,5,-8.427173372725564,10.971511330956538,10.971511330956538,199,1.6,0.8,0.7,0.5,0
14.829137528279633,0.0,0.0,1,2,-10.480701754385965,10.0,10.0,200,1.6,0.8,0.7,0.5,0
17.88913981998226,12.088543184861093,0.24177086369722187,5,5,-4.6782010256526405,11.009230798565472,11.009230798565472,201,1.6,0.8,0.7,0.5,0
14.910281494695749,3.684227784376695,0.18421138921883476,2,2,-8.712272417885151,10.707767052434424,10.707767052434424,202,1.6,0.8,0.7,0.5,0
19.773566994715154,5.682311205077195,0.2272924482030878,3,5,-7.753192375948911,11.062446138736393,11.062446138736393,203,1.6,0.8,0.7,0.5,0
17.470350042563805,12.74079250312379,0.2548158500624758,5,4,-4.365121352886546,11.017989712450401,11.017989712450401,204,1.6,0.8,0.7,0.5,0
13.492613253742544,7.210063592569764,0.2163019077770929,4,1,-7.019871229952479,10.676670604465786,10.676670604465786,205,1.6,0.8,0.7,0.5,0
13.610008169594837,11.89613397372582,0.23792267947451642,5,1,-4.770557446997572,10.725563626207615,10.725563626207615,206,1.6,0.8,0.7,0.5,0
21.168484791200918,12.525566167908897,0.25051132335817794,5,5,-4.4684299937896945,11.188463336562611,11.188463336562611,207,1.6,0.8,0.7,0.5,0
19.775700435209547,6.874250313545131,0.27497001254180525,3,5,-7.181061603884302,11.188882623316502,11.188882623316502,208,1.6,0.8,0.7,0.5,0
14.069605728893674,7.45358766449135,0.22360762993474048,4,2,-6.902979675430117,10.734705959577958,10.734705959577958,209,1.6,0.8,0.7,0.5,0
16.179494347815655,8.103652433988191,0.24310957301964572,4,3,-6.590948586071633,10.916038909053054,10.916038909053054,210,1.6,0.8,0.7,0.5,0
17.9013900535429,9.883000696257831,0.1976600139251566,5,5,-5.736861420182207,10.896706959303696,10.896706959303696,211,1.6,0.8,0.7,0.5,0
13.909519123489456,8.059546564728285,0.24178639694184853,4,1,-6.612119403316388,10.7568248258483,10.7568248258483,212,1.6,0.8,0.7,0.5,0
18.0372402161931,6.585457186628095,0.2634182874651238,3,5,-7.31968230480448,11.06973189021856,11.06973189021856,213,1.6,0.8,0.7,0.5,0
18.154183755008095,13.752595218440316,0.27505190436880633,5,5,-3.879456049534614,11.103876911310564,11.103876911310564,214,1.6,0.8,0.7,0.5,0
13.481622559626526,2.599915048582397,0.12999575242911984,2,1,-9.232742531066414,10.500436176895915,10.500436176895915,215,1.6,0.8,0.7,0.5,0
16.945188633040342,0.47288613699304793,0.037830890959443836,1,4,-10.253716408629302,10.320641650063207,10.320641650063207,216,1.6,0.8,0.7,0.5,0
14.871314456344749,7.927854838186139,0.23783564514558417,4,2,-6.675331432056618,10.820235052626746,10.820235052626746,217,1.6,0.8,0.7,0.5,0
15.566252408094567,12.553306205524859,0.25106612411049717,5,3,-4.4551147757340335,10.894449399961285,10.894449399961285,218,1.6,0.8,0.7,0.5,0
19.491083054536887,13.728143610276687,0.27456287220553377,5,5,-3.8911928214531555,11.173540642354313,11.173540642354313,219,1.6,0.8,0.7,0.5,0
15.789124241940147,8.956864219951694,0.2687059265985508,4,3,-6.181406928809152,10.946117011997188,10.946117011997188,220,1.6,0.8,0.7,0.5,0
17.310041379781087,1.396026496741631,0.11168211973933048,1,4,-9.810609035949982,10.620179612025627,10.620179612025627,221,1.6,0.8,0.7,0.5,0
14.476854564305473,5.186980370512767,0.20747921482051068,3,2,-7.990951176539837,10.730994207906273,10.730994207906273,222,1.6,0.8,0.7,0.5,0
15.223321470921602,2.5882219599939975,0.12941109799969988,2,2,-9.238355213588846,10.589415249358492,10.589415249358492,223,1.6,0.8,0.7,0.5,0
18.768627207748644,4.489796422876528,0.2244898211438264,2,5,-8.325599471405232,11.008806761866964,11.008806761866964,224,1.6,0.8,0.7,0.5,0
17.80086238401418,5.8562016848139855,0.23424806739255943,3,4,-7.669724945675252,10.986023629140037,10.986023629140037,225,1.6,0.8,0.7,0.5,0
18.670507815268678,6.533107465952304,0.26132429863809215,3,5,-7.344810170728859,11.09833377058061,11.09833377058061,226,1.6,0.8,0.7,0.5,0
15.46975685781365,0.6510177935228816,0.05208142348183053,1,3,-10.168213213494981,10.351082973384669,10.351082973384669,227,1.6,0.8,0.7,0.5,0
13.232421165286764,4.532243815699864,0.22661219078499323,2,1,-8.305224722850031,10.673788485648204,10.673788485648204,228,1.6,0.8,0.7,0.5,0
15.783542431055093,10.093684443571139,0.20187368887142276,5,3,-5.635733221471819,10.798907584045732,10.798907584045732,229,1.6,0.8,0.7,0.5,0
17.422983422551486,3.7408761259102747,0.18704380629551376,2,4,-8.685081213949033,10.846026071931304,10.846026071931304,230,1.6,0.8,0.7,0.5,0
16.632626293267048,0.0,0.0,1,4,-10.480701754385965,10.0,10.0,231,1.6,0.8,0.7,0.5,0
15.893327097403281,10.402724512085431,0.20805449024170863,5,3,-5.487393988584959,10.81954406399015,10.81954406399015,232,1.6,0.8,0.7,0.5,0
19.794174959359328,9.954746802337114,0.19909493604674228,5,5,-5.702423289264151,10.983427498753544,10.983427498753544,233,1.6,0.8,0.7,0.5,0
11.742843844221127,4.526549664677794,0.2263274832338897,2,1,-8.307957915340625,10.5226500292162,10.5226500292162,234,1.6,0.8,0.7,0.5,0
14.081024537503119,5.0548863721533674,0.2021954548861347,3,2,-8.05435629575235,10.693139252954825,10.693139252954825,235,1.6,0.8,0.7,0.5,0
14.982352931350004,2.7976738517708095,0.13988369258854047,2,2,-9.137818305535976,10.605272192706307,10.605272192706307,236,1.6,0.8,0.7,0.5,0
13.778525322323002,0.0,0.0,1,1,-10.480701754385965,10.0,10.0,237,1.6,0.8,0.7,0.5,0
13.752771787104741,4.344108665152518,0.21720543325762592,2,1,-8.395529595112755,10.698615291684966,10.698615291684966,238,1.6,0.8,0.7,0.5,0
18.65776046128518,8.99762935440357,0.26992888063210707,4,5,-6.161839664272252,11.118853953168074,11.118853953168074,239,1.6,0.8,0.7,0.5,0
16.10280929873241,2.4606086936008125,0.196848695488065,1,3,-9.299609581457576,10.804647038015618,10.804647038015618,240,1.6,0.8,0.7,0.5,0
18.527761239328218,4.393499652268874,0.2196749826134437,2,5,-8.371821921296906,10.984675013605882,10.984675013605882,241,1.6,0.8,0.7,0.5,0
18.321536109106297,7.08467079981128,0.21254012399433841,4,5,-7.08005977047655,10.956034543025503,10.956034543025503,242,1.6,0.8,0.7,0.5,0
12.843991862154443,4.4410086015931,0.222050430079655,2,1,-8.349017625621277,10.631709020213682,10.631709020213682,243,1.6,0.8,0.7,0.5,0
14.68725056584075,3.3169514691565656,0.1658475734578283,2,2,-8.888565049190813,10.652686802982949,10.652686802982949,244,1.6,0.8,0.7,0.5,0
15.245113160963113,0.0,0.0,1,2,-10.480701754385965,10.0,10.0,245,1.6,0.8,0.7,0.5,0
17.380901283673477,5.283365734184773,0.21133462936739095,3,4,-7.944686201977274,10.907104969024797,10.907104969024797,246,1.6,0.8,0.7,0.5,0
18.508709192059293,5.007391008927837,0.2002956403571135,3,5,-8.077154070100603,10.931601742216001,10.931601742216001,247,1.6,0.8,0.7,0.5,0
17.335185099984166,10.155338236375723,0.20310676472751446,5,4,-5.606139400925618,10.883844636755668,10.883844636755668,248,1.6,0.8,0.7,0.5,0
15.7012528333704,4.4676620360901325,0.22338310180450663,2,3,-8.336223977062701,10.84311634834653,10.84311634834653,249,1.6,0.8,0.7,0.5,0
18.94916359734019,4.950887561993745,0.1980355024797498,3,5,-8.104275724628968,10.944733260870887,10.944733260870887,250,1.6,0.8,0.7,0.5,0
11.928436361194565,8.291902308687488,0.24875706926062463,4,1,-6.500588646215971,10.576025463906035,10.576025463906035,251,1.6,0.8,0.7,0.5,0
18.278440544256146,13.00388033401934,0.2600776066803868,5,5,-4.238839194056681,11.074656439387795,11.074656439387795,252,1.6,0.8,0.7,0.5,0
19.216460367759133,14.339901441339695,0.2867980288267939,5,5,-3.597549062542912,11.189710353826671,11.189710353826671,253,1.6,0.8,0.7,0.5,0
15.704791590593464,12.66567326641469,0.2533134653282938,5,3,-4.401178586506914,10.908273606107066,10.908273606107066,254,1.6,0.8,0.7,0.5,0
18.585179357506693,3.8784449716538374,0.1939222485826919,2,5,-8.619048167992123,10.917355247083776,10.917355247083776,255,1.6,0.8,0.7,0.5,0
16.66913857193705,4.045214423387044,0.20226072116935223,2,4,-8.538998831160184,10.847922987429314,10.847922987429314,256,1.6,0.8,0.7,0.5,0
14.137154834676071,12.198060469537594,0.2439612093907519,5,2,-4.62563272900792,10.778694283482213,10.778694283482213,257,1.6,0.8,0.7,0.5,0
11.930965317378625,2.5286810349964792,0.12643405174982397,2,1,-9.266934857587655,10.386604875772104,10.386604875772104,258,1.6,0.8,0.7,0.5,0
12.721422544637456,8.12293558984984,0.2436880676954952,4,1,-6.5816926712580415,10.655388123289061,10.655388123289061,259,1.6,0.8,0.7,0.5,0
14.745230560772068,13.114636040478722,0.26229272080957444,5,2,-4.185676454956179,10.859704858672814,10.859704858672814,260,1.6,0.8,0.7,0.5,0
12.447129004433155,3.104360407641346,0.1552180203820673,2,1,-8.99060875871812,10.480845080526306,10.480845080526306,261,1.6,0.8,0.7,0.5,0
12.734517168826864,2.84770902010576,0.14238545100528802,2,1,-9.1138014247352,10.478261896096274,10.478261896096274,262,1.6,0.8,0.7,0.5,0
17.346160462895888,5.028180123494962,0.20112720493979847,3,4,-8.067175295108385,10.879290844324172,10.879290844324172,263,1.6,0.8,0.7,0.5,0
19.580895499587587,10.064617702106336,0.20129235404212673,5,5,-5.649685257374924,10.980922275312114,10.980922275312114,264,1.6,0.8,0.7,0.5,0
17.331236086898954,11.098761334491662,0.22197522668983324,5,4,-5.1532963138299674,10.931198599169244,10.931198599169244,265,1.6,0.8,0.7,0.5,0
16.76564902085786,12.93816768942775,0.25876335378855503,5,4,-4.270381263460645,10.986369228985453,10.986369228985453,266,1.6,0.8,0.7,0.5,0
13.002830573266689,8.512360974615728,0.2553708292384718,4,1,-6.394768486570416,10.701485501034854,10.701485501034854,267,1.6,0.8,0.7,0.5,0
16.930866024441585,7.950537309837686,0.23851611929513056,4,4,-6.664443845663876,10.949419921187232,10.949419921187232,268,1.6,0.8,0.7,0.5,0
16.61900185961411,8.110783776603952,0.24332351329811855,4,4,-6.587525541616069,10.942700055396386,10.942700055396386,269,1.6,0.8,0.7,0.5,0
21.890533330132072,10.44338530882425,0.208867706176485,5,5,-5.467876806150325,11.095359331928735,11.095359331928735,270,1.6,0.8,0.7,0.5,0
15.797548567825457,10.170887270081202,0.20341774540162405,5,3,-5.598675864746988,10.803303419525612,10.803303419525612,271,1.6,0.8,0.7,0.5,0
14.46121523823615,0.6410261975071103,0.051282095800568826,1,2,-10.173009179582552,10.320004145393074,10.320004145393074,272,1.6,0.8,0.7,0.5,0
14.140234622573276,0.0,0.0,1,2,-10.480701754385965,10.0,10.0,273,1.6,0.8,0.7,0.5,0
19.14021666493028,9.788751563900519,0.19577503127801038,5,5,-5.782101003713716,10.946518200425004,10.946518200425004,274,1.6,0.8,0.7,0.5,0
16.842430551289702,16.618517334184197,0.332370346683684,5,4,-2.503813433977551,11.148665037928103,11.148665037928103,275,1.6,0.8,0.7,0.5,0
15.283483527861245,6.8333527583354,0.27333411033341604,3,2,-7.200692430384973,10.920548570005629,10.920548570005629,276,1.6,0.8,0.7,0.5,0
17.046300714004893,1.6236032790675905,0.12988826232540723,1,4,-9.701372180433522,10.667836768806918,10.667836768806918,277,1.6,0.8,0.7,0.5,0
13.822928447594375,0.0,0.0,1,1,-10.480701754385965,10.0,10.0,278,1.6,0.8,0.7,0.5,0
19.15619999128026,3.728895515149999,0.18644477575749996,2,5,-8.690831907113965,10.92029675312596,10.92029675312596,279,1.6,0.8,0.7,0.5,0
13.10560349523596,5.099837888555146,0.20399351554220585,3,1,-8.032779567879494,10.622950468324888,10.622950468324888,280,1.6,0.8,0.7,0.5,0
14.826335612043582,9.463374208308235,0.283901226249247,4,2,-5.938282134398013,10.907093115660858,10.907093115660858,281,1.6,0.8,0.7,0.5,0
15.109328159537835,4.828091818616377,0.19312367274465508,3,2,-8.163217681450105,10.739728087149215,10.739728087149215,282,1.6,0.8,0.7,0.5,0
15.810752646793086,7.6876681861910425,0.23063004558573127,4,3,-6.790621025014264,10.865875898742999,10.865875898742999,283,1.6,0.8,0.7,0.5,0
16.62627535512253,3.644029597488828,0.1822014798744414,2,4,-8.731567547591327,10.795144588185359,10.795144588185359,284,1.6,0.8,0.7,0.5,0
16.02235616130047,10.176016276697625,0.20352032553395252,5,3,-5.596213941571105,10.816174147110853,10.816174147110853,285,1.6,0.8,0.7,0.5,0
16.39394473505338,0.0,0.0,1,3,-10.480701754385965,10.0,10.0,286,1.6,0.8,0.7,0.5,0
15.098243530442792,5.595088239580645,0.2238035295832258,3,2,-7.795059399387256,10.806239229649792,10.806239229649792,287,1.6,0.8,0.7,0.5,0
13.390231371968119,0.6029920881870243,0.04823936705496195,1,1,-10.191265552056194,10.275804262111821,10.275804262111821,288,1.6,0.8,0.7,0.5,0
15.545253837886264,3.7940057964266227,0.18970028982133114,2,3,-8.659578972101187,10.75695123769776,10.75695123769776,289,1.6,0.8,0.7,0.5,0
19.78972379224813,9.464725818863082,0.2839417745658924,4,5,-5.937633361331686,11.212330865599373,11.212330865599373,290,1.6,0.8,0.7,0.5,0
15.90271747811984,4.229304179561134,0.2114652089780567,2,3,-8.450635748196621,10.8279846492291,10.8279846492291,291,1.6,0.8,0.7,0.5,0
16.340640451070023,7.797528656941852,0.23392585970825555,4,3,-6.737887999053877,10.904962827304637,10.904962827304637,292,1.6,0.8,0.7,0.5,0
15.747256451772218,3.7453734969358674,0.18726867484679338,2,3,-8.68292247585675,10.762312897090766,10.762312897090766,293,1.6,0.8,0.7,0.5,0
16.733769302968714,7.566382016825935,0.22699146050477806,4,4,-6.848838386309517,10.91123730733462,10.91123730733462,294,1.6,0.8,0.7,0.5,0
20.20325074715833,9.830625659720289,0.19661251319440579,5,5,-5.762001437720227,10.99268941414664,10.99268941414664,295,1.6,0.8,0.7,0.5,0
14.586501272780604,3.9425764598886412,0.19712882299443207,2,2,-8.588265053639418,10.716324818727442,10.716324818727442,296,1.6,0.8,0.7,0.5,0
17.52594611974903,6.615754501803925,0.264630180072157,3,4,-7.305139593520082,11.044112469956943,11.044112469956943,297,1.6,0.8,0.7,0.5,0
17.060688962544944,8.691571060028512,0.26074713180085535,4,4,-6.3087476455722795,11.008316401333087,11.008316401333087,298,1.6,0.8,0.7,0.5,0
15.876372838548235,8.51080519180882,0.2553241557542646,4,3,-6.395515262317732,10.923674712750383,10.923674712750383,299,1.6,0.8,0.7,0.5,0
15.834374034288608,10.899476947424386,0.21798953894848772,5,3,-5.24895281962226,10.83894730823838,10.83894730823838,300,1.6,0.8,0.7,0.5,0
14.375683030549197,2.0677310832280384,0.16541848665824307,1,2,-9.488190834436507,10.633568221774985,10.633568221774985,301,1.6,0.8,0.7,0.5,0
17.10431209158057,10.30281349190627,0.20605626983812542,5,4,-5.535351278270955,10.879783220802038,10.879783220802038,302,1.6,0.8,0.7,0.5,0
16.4857718515402,7.289159273953624,0.2186747782186087,4,3,-6.981905302888226,10.87777966095232,10.87777966095232,303,1.6,0.8,0.7,0.5,0
16.16558465940205,10.909226553203158,0.21818453106406316,5,3,-5.24427300884845,10.858609290056636,10.858609290056636,304,1.6,0.8,0.7,0.5,0
20.617127814308937,3.6558234073050513,0.18279117036525258,2,5,-8.72590651887954,10.966532506185805,10.966532506185805,305,1.6,0.8,0.7,0.5,0
17.153435269577546,1.0442001822394893,0.08353601457915914,1,4,-9.97948566691101,10.517912652237074,10.517912652237074,306,1.6,0.8,0.7,0.5,0
15.722673437957443,8.125225800650636,0.24375677401951906,4,3,-6.58059337007366,10.88903738595521,10.88903738595521,307,1.6,0.8,0.7,0.5,0
17.22039829442256,0.0,0.0,1,4,-10.480701754385965,10.0,10.0,308,1.6,0.8,0.7,0.5,0
17.35628329321967,5.025862816286931,0.20103451265147726,3,4,-8.068287602568239,10.879548170107556,10.879548170107556,309,1.6,0.8,0.7,0.5,0
15.654921101530665,8.834625696787255,0.2650387709036176,4,3,-6.240081419928083,10.929495810691348,10.929495810691348,310,1.6,0.8,0.7,0.5,0
16.380737736352692,1.818182638837614,0.14545461110700914,1,3,-9.60797408774391,10.68549815131272,10.68549815131272,311,1.6,0.8,0.7,0.5,0
17.68921713116985,8.500432334366213,0.2550129700309864,4,4,-6.400494233890183,11.030584034220116,11.030584034220116,312,1.6,0.8,0.7,0.5,0
13.281295034660953,6.977249593615427,0.2790899837446171,3,1,-7.13162194945056,10.76659798446021,10.76659798446021,313,1.6,0.8,0.7,0.5,0
10.99584756834294,15.674763214666674,0.31349526429333346,5,1,-2.9568154113459615,10.503541601170108,10.503541601170108,314,1.6,0.8,0.7,0.5,0
17.088524108220803,12.128825476572482,0.24257650953144963,5,4,-4.658865525631174,10.967806745265976,10.967806745265976,315,1.6,0.8,0.7,0.5,0
13.954178361184328,14.139865654641257,0.28279731309282513,5,2,-3.6935662401581615,10.833995061792171,10.833995061792171,316,1.6,0.8,0.7,0.5,0
17.44260475945437,4.456237775441622,0.2228118887720811,2,4,-8.341707622173987,10.939054643574716,10.939054643574716,317,1.6,0.8,0.7,0.5,0
12.933108109955427,0.0,0.0,1,1,-10.480701754385965,10.0,10.0,318,1.6,0.8,0.7,0.5,0
17.695619344562296,10.618764958546116,0.21237529917092232,5,4,-5.38369457428383,10.92544631188505,10.92544631188505,319,1.6,0.8,0.7,0.5,0
16.384190186366315,8.49567839976238,0.2548703519928714,4,3,-6.402776122500023,10.954600775233148,10.954600775233148,320,1.6,0.8,0.7,0.5,0
18.401636566794945,7.1122381950939575,0.2133671458528187,4,5,-7.066827420740866,10.961998619006144,10.961998619006144,321,1.6,0.8,0.7,0.5,0
12.503296976916417,3.993072330456397,0.19965361652281988,2,1,-8.564027035766895,10.563058618906899,10.563058618906899,322,1.6,0.8,0.7,0.5,0
20.526067095273106,6.984921479840722,0.2793968591936289,3,5,-7.127939444062418,11.23708577075369,11.23708577075369,323,1.6,0.8,0.7,0.5,0
13.696796918758185,5.329764238417977,0.21319056953671908,3,1,-7.922414919945336,10.68672302234659,10.68672302234659,324,1.6,0.8,0.7,0.5,0
18.02446403411549,4.5861694036407386,0.22930847018203693,2,5,-8.27934044063841,10.985050354208866,10.985050354208866,325,1.6,0.8,0.7,0.5,0
20.120413561644785,0.14176252163402658,0.011341001730722127,1,5,-10.412655744001633,10.183812745727385,10.183812745727385,326,1.6,0.8,0.7,0.5,0
12.83858801154702,0.0,0.0,1,1,-10.480701754385965,10.0,10.0,327,1.6,0.8,0.7,0.5,0
17.709362589147002,6.347422661952809,0.25389690647811236,3,4,-7.433938876648616,11.029023860462315,11.029023860462315,328,1.6,0.8,0.7,0.5,0
15.400949412294596,5.105829361994873,0.20423317447979494,3,3,-8.029903660628426,10.782144966437407,10.782144966437407,329,1.6,0.8,0.7,0.5,0
16.975045858973044,10.553761903391788,0.21107523806783576,5,4,-5.414896040757907,10.885670740630434,10.885670740630434,330,1.6,0.8,0.7,0.5,0
15.032014549353825,0.0,0.0,1,2,-10.480701754385965,10.0,10.0,331,1.6,0.8,0.7,0.5,0
13.055769308086909,5.9813931228509425,0.2392557249140377,3,1,-7.609633055417513,10.679873652584607,10.679873652584607,332,1.6,0.8,0.7,0.5,0
12.369738384633285,3.7150773384268647,0.18575386692134324,2,1,-8.69746463194107,10.527594797911599,10.527594797911599,333,1.6,0.8,0.7,0.5,0
14.798493533933403,7.505458393312124,0.2251637517993637,4,2,-6.878081725596146,10.78927276270312,10.78927276270312,334,1.6,0.8,0.7,0.5,0
14.631340537689173,2.7570957411873294,0.13785478705936646,2,2,-9.157295798616047,10.582369532072033,10.582369532072033,335,1.6,0.8,0.7,0.5,0
16.65248338392215,5.5000174177074435,0.22000069670829775,3,4,-7.840693393886392,10.890130230025516,10.890130230025516,336,1.6,0.8,0.7,0.5,0
14.606464844837394,1.2411573379747178,0.09929258703797743,1,2,-9.8849462321581,10.478808343412808,10.478808343412808,337,1.6,0.8,0.7,0.5,0
16.8109026744132,7.054823412885314,0.28219293651541255,3,4,-7.0943865162010145,11.040965025904788,11.040965025904788,338,1.6,0.8,0.7,0.5,0
12.809624638970215,2.828391397661294,0.1414195698830647,2,1,-9.123073883508544,10.481666471324118,10.481666471324118,339,1.6,0.8,0.7,0.5,0
16.19188677741247,3.722518915273897,0.18612594576369487,2,3,-8.693892675054494,10.783129373954209,10.783129373954209,340,1.6,0.8,0.7,0.5,0
21.052998947769744,12.56330707804164,0.2512661415608328,5,5,-4.450314356925977,11.185511839403478,11.185511839403478,341,1.6,0.8,0.7,0.5,0
15.807514652437417,9.02652777401099,0.2707958332203297,4,3,-6.14796842286069,10.951688443309497,10.951688443309497,342,1.6,0.8,0.7,0.5,0
17.837868540132085,13.956526593285956,0.2791305318657191,5,4,-3.781568989608707,11.095588593906568,11.095588593906568,343,1.6,0.8,0.7,0.5,0
14.030499482290363,5.552916324357643,0.22211665297430572,3,2,-7.8153019186942965,10.728920220225476,10.728920220225476,344,1.6,0.8,0.7,0.5,0
16.313558851826336,5.799202840571685,0.23196811362286743,3,3,-7.697084390911556,10.8989077549582,10.8989077549582,345,1.6,0.8,0.7,0.5,0
15.068638518379435,0.0,0.0,1,2,-10.480701754385965,10.0,10.0,346,1.6,0.8,0.7,0.5,0
17.28286500333643,6.119132039737874,0.24476528158951497,3,4,-7.543518375311786,10.983798866692636,10.983798866692636,347,1.6,0.8,0.7,0.5,0
16.166380056231002,5.105822912949788,0.2042329165179915,3,3,-8.029906756170067,10.825822296715822,10.825822296715822,348,1.6,0.8,0.7,0.5,0
13.45724362204643,2.7506624458477873,0.13753312229238937,2,1,-9.160383780379027,10.515869203434441,10.515869203434441,349,1.6,0.8,0.7,0.5,0
16.25155617444959,0.00719031368783174,0.0005752250950265392,1,3,-10.477250403815805,10.0259812147742,10.0259812147742,350,1.6,0.8,0.7,0.5,0
19.076439058456465,5.979125112063356,0.23916500448253422,3,5,-7.610721700595555,11.062128240988999,11.062128240988999,351,1.6,0.8,0.7,0.5,0
11.71556984184406,5.033169708857607,0.2013267883543043,3,1,-8.064780294134314,10.484628966944216,10.484628966944216,352,1.6,0.8,0.7,0.5,0
13.746506934950588,3.0886555260107524,0.15443277630053764,2,1,-8.998147101900804,10.5708778258133,10.5708778258133,353,1.6,0.8,0.7,0.5,0
17.61491863242246,0.0,0.0,1,4,-10.480701754385965,10.0,10.0,354,1.6,0.8,0.7,0.5,0
16.189309464435194,3.703866664994553,0.18519333324972764,2,3,-8.70284575518858,10.780678567882463,10.780678567882463,355,1.6,0.8,0.7,0.5,0
15.071933415708124,18.074661274222343,0.3614932254844469,5,2,-1.80486434275924,11.067579557009058,11.067579557009058,356,1.6,0.8,0.7,0.5,0
15.695525761299763,5.298641097627494,0.21194564390509973,3,3,-7.937354027524768,10.817036236589718,10.817036236589718,357,1.6,0.8,0.7,0.5,0
14.57562666033187,3.4938128872295815,0.17469064436147907,2,2,-8.803671568515766,10.666382878485432,10.666382878485432,358,1.6,0.8,0.7,0.5,0
12.512405152707611,10.83394470347048,0.21667889406940963,5,1,-5.280408296720134,10.591791287379607,10.591791287379607,359,1.6,0.8,0.7,0.5,0
14.684557553983094,6.817625788614881,0.27270503154459524,3,2,-7.208241375850822,10.875050417735789,10.875050417735789,360,1.6,0.8,0.7,0.5,0
15.2900554546838,12.832056163537676,0.2566411232707535,5,2,-4.321314795887881,10.887403583425058,10.887403583425058,361,1.6,0.8,0.7,0.5,0
13.435319100003436,3.198774205777097,0.15993871028885487,2,1,-8.945290135612959,10.562443785191974,10.562443785191974,362,1.6,0.8,0.7,0.5,0
17.836280412108856,6.4029218590626265,0.2561168743625051,3,4,-7.407299262035904,11.041270634889615,11.041270634889615,363,1.6,0.8,0.7,0.5,0
18.408423657137654,5.917852125236371,0.23671408500945487,3,5,-7.640132734272507,11.02311676021549,11.02311676021549,364,1.6,0.8,0.7,0.5,0
13.506055862283699,6.330263415926772,0.2532105366370709,3,1,-7.442175314741115,10.743755118168874,10.743755118168874,365,1.6,0.8,0.7,0.5,0
13.419277294334998,7.291974173494914,0.21875922520484742,4,1,-6.980554151108406,10.675294533802898,10.675294533802898,366,1.6,0.8,0.7,0.5,0
16.62479276833874,0.5381559970514251,0.04305247976411401,1,4,-10.22238687580128,10.339421667762364,10.339421667762364,367,1.6,0.8,0.7,0.5,0
13.290847785890842,5.929424732405276,0.23717698929621103,3,1,-7.634577882831433,10.697250768404189,10.697250768404189,368,1.6,0.8,0.7,0.5,0
15.332088640609186,4.605359608422374,0.2302679804211187,2,2,-8.270129142343226,10.835113902198598,10.835113902198598,369,1.6,0.8,0.7,0.5,0
14.462635061112167,3.903276687725977,0.19516383438629886,2,2,-8.607128944277497,10.704154687760932,10.704154687760932,370,1.6,0.8,0.7,0.5,0
15.333136524201908,10.592861929116971,0.21185723858233943,5,3,-5.396128028409819,10.795112276249405,10.795112276249405,371,1.6,0.8,0.7,0.5,0
11.065659780173121,0.0,0.0,1,1,-10.480701754385965,10.0,10.0,372,1.6,0.8,0.7,0.5,0
13.675313477084135,0.0,0.0,1,1,-10.480701754385965,10.0,10.0,373,1.6,0.8,0.7,0.5,0
13.331460365697177,12.992602380610778,0.2598520476122156,5,1,-4.244252611692792,10.739551856198402,10.739551856198402,374,1.6,0.8,0.7,0.5,0
16.26881918080911,0.037444479659826335,0.002995558372786107,1,3,-10.462728404149248,10.068860163402746,10.068860163402746,375,1.6,0.8,0.7,0.5,0
15.349972297858058,6.17671579043347,0.24706863161733883,3,3,-7.5158781749779,10.87173908535377,10.87173908535377,376,1.6,0.8,0.7,0.5,0
15.949331195041493,5.686652992258321,0.22746611969033287,3,3,-7.751108318101971,10.86718709103897,10.86718709103897,377,1.6,0.8,0.7,0.5,0
